date,state,recovered,deaths,total individuals vaccinated,confirmed
2021-03-18,ladakh,0.0,0.0,37810.0,500.0
2021-03-19,ladakh,0.0,0.0,38440.0,500.0
2021-03-20,ladakh,0.0,0.0,38954.0,500.0
2021-03-21,ladakh,0.0,0.0,39005.0,500.0
2021-03-22,ladakh,0.0,0.0,39419.0,500.0
2021-03-23,ladakh,0.0,0.0,39767.0,500.0
2021-03-24,ladakh,0.0,0.0,39950.0,500.0
2021-03-25,ladakh,0.0,0.0,40010.0,500.0
2021-03-26,ladakh,0.0,0.0,40083.0,500.0
2021-03-27,ladakh,0.0,0.0,40195.0,500.0
2021-03-28,ladakh,0.0,0.0,40194.0,500.0
2021-03-29,ladakh,0.0,0.0,40193.0,500.0
2021-03-30,ladakh,0.0,0.0,40215.0,500.0
2021-03-31,ladakh,0.0,0.0,40372.0,500.0
2021-04-01,ladakh,0.0,0.0,43815.0,500.0
2021-04-02,ladakh,0.0,0.0,49045.0,500.0
2021-04-03,ladakh,0.0,0.0,52707.0,500.0
2021-04-04,ladakh,0.0,0.0,55578.0,500.0
2021-04-05,ladakh,0.0,0.0,58417.0,500.0
2021-04-06,ladakh,0.0,0.0,59863.0,500.0
2021-04-07,ladakh,0.0,0.0,62372.0,500.0
2021-04-08,ladakh,0.0,0.0,63903.0,500.0
2021-04-09,ladakh,0.0,0.0,64284.0,500.0
2021-04-10,ladakh,0.0,0.0,64518.0,500.0
2021-04-11,ladakh,0.0,0.0,65236.0,500.0
2021-04-12,ladakh,0.0,0.0,66115.0,500.0
2021-04-13,ladakh,0.0,0.0,66540.0,500.0
2021-04-14,ladakh,0.0,0.0,66813.0,500.0
2021-04-15,ladakh,0.0,0.0,66918.0,500.0
2021-04-16,ladakh,0.0,0.0,67005.0,500.0
2021-04-17,ladakh,0.0,0.0,67157.0,500.0
2021-04-18,ladakh,0.0,0.0,67185.0,500.0
2021-04-19,ladakh,0.0,0.0,67732.0,500.0
2021-04-20,ladakh,0.0,0.0,68954.0,500.0
2021-04-21,ladakh,0.0,0.0,69995.0,500.0
2021-04-22,ladakh,0.0,0.0,70599.0,500.0
2021-04-23,ladakh,0.0,0.0,71353.0,500.0
2021-04-24,ladakh,0.0,0.0,71714.0,500.0
2021-04-25,ladakh,0.0,0.0,71734.0,500.0
2021-04-26,ladakh,0.0,0.0,72754.0,500.0
2021-04-27,ladakh,0.0,0.0,73508.0,500.0
2021-04-28,ladakh,0.0,0.0,73967.0,500.0
2021-04-29,ladakh,0.0,0.0,74391.0,500.0
2021-04-30,ladakh,0.0,0.0,74571.0,500.0
2021-05-01,ladakh,0.0,0.0,74984.0,500.0
2021-05-02,ladakh,0.0,0.0,75065.0,500.0
2021-05-03,ladakh,0.0,0.0,75744.0,500.0
2021-05-04,ladakh,0.0,0.0,77322.0,500.0
2021-05-05,ladakh,0.0,0.0,79276.0,500.0
2021-05-06,ladakh,0.0,0.0,81061.0,500.0
2021-05-07,ladakh,0.0,0.0,81960.0,500.0
2021-05-08,ladakh,0.0,0.0,83032.0,500.0
2021-05-09,ladakh,0.0,0.0,83169.0,500.0
2021-05-10,ladakh,0.0,0.0,84093.0,500.0
2021-05-11,ladakh,0.0,0.0,84630.0,500.0
2021-05-12,ladakh,0.0,0.0,85240.0,500.0
2021-05-13,ladakh,0.0,0.0,85688.0,500.0
2021-05-14,ladakh,0.0,0.0,85688.0,500.0
2021-05-15,ladakh,0.0,0.0,86645.0,500.0
2021-05-16,ladakh,0.0,0.0,86645.0,500.0
2021-05-17,ladakh,0.0,0.0,87501.0,500.0
2021-05-18,ladakh,0.0,0.0,88488.0,500.0
2021-05-19,ladakh,0.0,0.0,89715.0,500.0
2021-05-20,ladakh,0.0,0.0,91064.0,500.0
2021-05-21,ladakh,0.0,0.0,93073.0,500.0
2021-05-22,ladakh,0.0,0.0,94805.0,500.0
2021-05-23,ladakh,0.0,0.0,94878.0,500.0
2021-05-24,ladakh,0.0,0.0,96802.0,500.0
2021-05-25,ladakh,0.0,0.0,99028.0,500.0
2021-05-26,ladakh,0.0,0.0,101188.0,500.0
2021-05-27,ladakh,0.0,0.0,107044.0,500.0
2021-05-28,ladakh,0.0,0.0,112814.0,500.0
2021-05-29,ladakh,0.0,0.0,116836.0,500.0
2021-05-30,ladakh,0.0,0.0,116856.0,500.0
2021-05-31,ladakh,0.0,0.0,122206.0,500.0
2021-06-01,ladakh,0.0,0.0,126864.0,500.0
2021-06-02,ladakh,0.0,0.0,130639.0,500.0
2021-06-03,ladakh,0.0,0.0,134095.0,500.0
2021-06-04,ladakh,0.0,0.0,137598.0,500.0
2021-06-05,ladakh,0.0,0.0,140366.0,500.0
2021-06-06,ladakh,0.0,0.0,140369.0,500.0
2021-06-07,ladakh,0.0,0.0,142943.0,500.0
2021-06-08,ladakh,0.0,0.0,144376.0,500.0
2021-06-09,ladakh,0.0,0.0,146030.0,500.0
2021-06-10,ladakh,0.0,0.0,148313.0,500.0
2021-06-11,ladakh,0.0,0.0,151780.0,500.0
2021-06-12,ladakh,0.0,0.0,153682.0,500.0
2021-06-13,ladakh,0.0,0.0,153685.0,500.0
2021-06-14,ladakh,0.0,0.0,155038.0,500.0
2021-06-15,ladakh,0.0,0.0,155927.0,500.0
2021-06-16,ladakh,0.0,0.0,157081.0,500.0
2021-06-17,ladakh,0.0,0.0,159275.0,500.0
2021-06-18,ladakh,0.0,0.0,160703.0,500.0
2021-06-19,ladakh,0.0,0.0,161809.0,500.0
2021-06-20,ladakh,0.0,0.0,161809.0,500.0
2021-06-21,ladakh,0.0,0.0,163217.0,500.0
2021-06-22,ladakh,0.0,0.0,164799.0,500.0
2021-06-23,ladakh,0.0,0.0,166167.0,500.0
2021-06-24,ladakh,0.0,0.0,167571.0,500.0
2023-05-05,ladakh,29332.0,231.0,0.0,30063.0
2024-12-31,ladakh,125.0,0.0,0.0,625.0
2021-01-16,lakshadweep,0.0,0.0,16.0,500.0
2021-01-17,lakshadweep,0.0,0.0,17.0,500.0
2021-01-18,lakshadweep,0.0,0.0,237.0,500.0
2021-01-19,lakshadweep,0.0,0.0,622.0,500.0
2021-01-20,lakshadweep,0.0,0.0,629.0,500.0
2021-01-21,lakshadweep,0.0,0.0,724.0,500.0
2021-01-22,lakshadweep,0.0,0.0,734.0,500.0
2021-01-23,lakshadweep,0.0,0.0,734.0,500.0
2021-01-24,lakshadweep,0.0,0.0,749.0,500.0
2021-01-25,lakshadweep,0.0,0.0,752.0,500.0
2021-01-26,lakshadweep,0.0,0.0,752.0,500.0
2021-01-27,lakshadweep,0.0,0.0,765.0,500.0
2021-01-28,lakshadweep,0.0,0.0,790.0,500.0
2021-01-29,lakshadweep,0.0,0.0,807.0,500.0
2021-01-30,lakshadweep,0.0,0.0,807.0,500.0
2021-01-31,lakshadweep,0.0,0.0,807.0,500.0
2021-02-01,lakshadweep,0.0,0.0,807.0,500.0
2021-02-02,lakshadweep,0.0,0.0,807.0,500.0
2021-02-03,lakshadweep,0.0,0.0,807.0,500.0
2021-02-04,lakshadweep,0.0,0.0,807.0,500.0
2021-02-05,lakshadweep,0.0,0.0,825.0,500.0
2021-02-06,lakshadweep,0.0,0.0,833.0,500.0
2021-02-07,lakshadweep,0.0,0.0,833.0,500.0
2021-02-08,lakshadweep,0.0,0.0,839.0,500.0
2021-02-09,lakshadweep,0.0,0.0,869.0,500.0
2021-02-10,lakshadweep,0.0,0.0,1312.0,500.0
2021-02-11,lakshadweep,0.0,0.0,1344.0,500.0
2021-02-12,lakshadweep,0.0,0.0,1575.0,500.0
2021-02-13,lakshadweep,0.0,0.0,1575.0,500.0
2021-02-14,lakshadweep,0.0,0.0,1575.0,500.0
2021-02-15,lakshadweep,0.0,0.0,1575.0,500.0
2021-02-16,lakshadweep,0.0,0.0,1594.0,500.0
2021-02-17,lakshadweep,0.0,0.0,1594.0,500.0
2021-02-18,lakshadweep,0.0,0.0,1623.0,500.0
2021-02-19,lakshadweep,0.0,0.0,1689.0,500.0
2021-02-20,lakshadweep,0.0,0.0,1689.0,500.0
2021-02-21,lakshadweep,0.0,0.0,1689.0,500.0
2021-02-22,lakshadweep,0.0,0.0,1748.0,500.0
2021-02-23,lakshadweep,0.0,0.0,1771.0,500.0
2021-02-24,lakshadweep,0.0,0.0,1796.0,500.0
2021-02-25,lakshadweep,0.0,0.0,1822.0,500.0
2021-02-26,lakshadweep,0.0,0.0,1824.0,500.0
2021-02-27,lakshadweep,0.0,0.0,1824.0,500.0
2021-02-28,lakshadweep,0.0,0.0,1824.0,500.0
2021-03-01,lakshadweep,0.0,0.0,1824.0,500.0
2021-03-02,lakshadweep,0.0,0.0,1824.0,500.0
2021-03-03,lakshadweep,0.0,0.0,1824.0,500.0
2021-03-04,lakshadweep,0.0,0.0,1824.0,500.0
2021-03-05,lakshadweep,0.0,0.0,1856.0,500.0
2021-03-06,lakshadweep,0.0,0.0,1939.0,500.0
2021-03-07,lakshadweep,0.0,0.0,1939.0,500.0
2021-03-08,lakshadweep,0.0,0.0,2121.0,500.0
2021-03-09,lakshadweep,0.0,0.0,1667.0,500.0
2021-03-10,lakshadweep,0.0,0.0,1854.0,500.0
2021-03-11,lakshadweep,0.0,0.0,2056.0,500.0
2021-03-12,lakshadweep,0.0,0.0,2275.0,500.0
2021-03-13,lakshadweep,0.0,0.0,2510.0,500.0
2021-03-14,lakshadweep,0.0,0.0,2541.0,500.0
2021-03-15,lakshadweep,0.0,0.0,2717.0,500.0
2021-03-16,lakshadweep,0.0,0.0,2753.0,500.0
2021-03-17,lakshadweep,0.0,0.0,3420.0,500.0
2021-03-18,lakshadweep,0.0,0.0,3617.0,500.0
2021-03-19,lakshadweep,0.0,0.0,3735.0,500.0
2021-03-20,lakshadweep,0.0,0.0,3915.0,500.0
2021-03-21,lakshadweep,0.0,0.0,3920.0,500.0
2021-03-22,lakshadweep,0.0,0.0,4018.0,500.0
2021-03-23,lakshadweep,0.0,0.0,4145.0,500.0
2021-03-24,lakshadweep,0.0,0.0,4233.0,500.0
2021-03-25,lakshadweep,0.0,0.0,4277.0,500.0
2021-03-26,lakshadweep,0.0,0.0,4405.0,500.0
2021-03-27,lakshadweep,0.0,0.0,4601.0,500.0
2021-03-28,lakshadweep,0.0,0.0,4653.0,500.0
2021-03-29,lakshadweep,0.0,0.0,4653.0,500.0
2021-03-30,lakshadweep,0.0,0.0,4804.0,500.0
2021-03-31,lakshadweep,0.0,0.0,5034.0,500.0
2021-04-01,lakshadweep,0.0,0.0,5156.0,500.0
2021-04-02,lakshadweep,0.0,0.0,5365.0,500.0
2021-04-03,lakshadweep,0.0,0.0,5578.0,500.0
2021-04-04,lakshadweep,0.0,0.0,5912.0,500.0
2021-04-05,lakshadweep,0.0,0.0,6130.0,500.0
2021-04-06,lakshadweep,0.0,0.0,6501.0,500.0
2021-04-07,lakshadweep,0.0,0.0,7379.0,500.0
2021-04-08,lakshadweep,0.0,0.0,8312.0,500.0
2021-04-09,lakshadweep,0.0,0.0,9063.0,500.0
2021-04-10,lakshadweep,0.0,0.0,10150.0,500.0
2021-04-11,lakshadweep,0.0,0.0,10630.0,500.0
2021-04-12,lakshadweep,0.0,0.0,11139.0,500.0
2021-04-13,lakshadweep,0.0,0.0,11691.0,500.0
2021-04-14,lakshadweep,0.0,0.0,12470.0,500.0
2021-04-15,lakshadweep,0.0,0.0,13174.0,500.0
2021-04-16,lakshadweep,0.0,0.0,13529.0,500.0
2021-04-17,lakshadweep,0.0,0.0,14161.0,500.0
2021-04-18,lakshadweep,0.0,0.0,14933.0,500.0
2021-04-19,lakshadweep,0.0,0.0,15300.0,500.0
2021-04-20,lakshadweep,0.0,0.0,15609.0,500.0
2021-04-21,lakshadweep,0.0,0.0,16225.0,500.0
2021-04-22,lakshadweep,0.0,0.0,16523.0,500.0
2021-04-23,lakshadweep,0.0,0.0,16836.0,500.0
2021-04-24,lakshadweep,0.0,0.0,17253.0,500.0
2021-04-25,lakshadweep,0.0,0.0,17538.0,500.0
2021-04-26,lakshadweep,0.0,0.0,17843.0,500.0
2021-04-27,lakshadweep,0.0,0.0,17998.0,500.0
2021-04-28,lakshadweep,0.0,0.0,18120.0,500.0
2021-04-29,lakshadweep,0.0,0.0,18386.0,500.0
2021-04-30,lakshadweep,0.0,0.0,18888.0,500.0
2021-05-01,lakshadweep,0.0,0.0,19170.0,500.0
2021-05-02,lakshadweep,0.0,0.0,19319.0,500.0
2021-05-03,lakshadweep,0.0,0.0,19460.0,500.0
2021-05-04,lakshadweep,0.0,0.0,19666.0,500.0
2021-05-05,lakshadweep,0.0,0.0,19872.0,500.0
2021-05-06,lakshadweep,0.0,0.0,19986.0,500.0
2021-05-07,lakshadweep,0.0,0.0,20131.0,500.0
2021-05-08,lakshadweep,0.0,0.0,20240.0,500.0
2021-05-09,lakshadweep,0.0,0.0,20307.0,500.0
2021-05-10,lakshadweep,0.0,0.0,20513.0,500.0
2021-05-11,lakshadweep,0.0,0.0,20885.0,500.0
2021-05-12,lakshadweep,0.0,0.0,21348.0,500.0
2021-05-13,lakshadweep,0.0,0.0,21428.0,500.0
2021-05-14,lakshadweep,0.0,0.0,21440.0,500.0
2021-05-15,lakshadweep,0.0,0.0,21452.0,500.0
2021-05-16,lakshadweep,0.0,0.0,21472.0,500.0
2021-05-17,lakshadweep,0.0,0.0,21562.0,500.0
2021-05-18,lakshadweep,0.0,0.0,21866.0,500.0
2021-05-19,lakshadweep,0.0,0.0,22086.0,500.0
2021-05-20,lakshadweep,0.0,0.0,22167.0,500.0
2021-05-21,lakshadweep,0.0,0.0,22620.0,500.0
2021-05-22,lakshadweep,0.0,0.0,23106.0,500.0
2021-05-23,lakshadweep,0.0,0.0,24029.0,500.0
2021-05-24,lakshadweep,0.0,0.0,24344.0,500.0
2021-05-25,lakshadweep,0.0,0.0,24384.0,500.0
2021-05-26,lakshadweep,0.0,0.0,24446.0,500.0
2021-05-27,lakshadweep,0.0,0.0,24487.0,500.0
2021-05-28,lakshadweep,0.0,0.0,24727.0,500.0
2021-05-29,lakshadweep,0.0,0.0,25192.0,500.0
2021-05-30,lakshadweep,0.0,0.0,25870.0,500.0
2021-05-31,lakshadweep,0.0,0.0,26687.0,500.0
2021-06-01,lakshadweep,0.0,0.0,27489.0,500.0
2021-06-02,lakshadweep,0.0,0.0,28215.0,500.0
2021-06-03,lakshadweep,0.0,0.0,29251.0,500.0
2021-06-04,lakshadweep,0.0,0.0,30378.0,500.0
2021-06-05,lakshadweep,0.0,0.0,31322.0,500.0
2021-06-06,lakshadweep,0.0,0.0,32096.0,500.0
2021-06-07,lakshadweep,0.0,0.0,33318.0,500.0
2021-06-08,lakshadweep,0.0,0.0,34466.0,500.0
2021-06-09,lakshadweep,0.0,0.0,35632.0,500.0
2021-06-10,lakshadweep,0.0,0.0,36523.0,500.0
2021-06-11,lakshadweep,0.0,0.0,37701.0,500.0
2021-06-12,lakshadweep,0.0,0.0,39006.0,500.0
2021-06-13,lakshadweep,0.0,0.0,39722.0,500.0
2021-06-14,lakshadweep,0.0,0.0,40722.0,500.0
2021-06-15,lakshadweep,0.0,0.0,41486.0,500.0
2021-06-16,lakshadweep,0.0,0.0,42783.0,500.0
2021-06-17,lakshadweep,0.0,0.0,43210.0,500.0
2021-06-18,lakshadweep,0.0,0.0,43642.0,500.0
2021-06-19,lakshadweep,0.0,0.0,44126.0,500.0
2021-06-20,lakshadweep,0.0,0.0,44347.0,500.0
2021-06-21,lakshadweep,0.0,0.0,44826.0,500.0
2021-06-22,lakshadweep,0.0,0.0,45234.0,500.0
2021-06-23,lakshadweep,0.0,0.0,45566.0,500.0
2021-06-24,lakshadweep,0.0,0.0,45834.0,500.0
2023-05-05,lakshadweep,11363.0,52.0,0.0,11915.0
2024-12-31,lakshadweep,0.0,0.0,0.0,500.0
2021-01-16,madhya pradesh,0.0,0.0,9435.0,500.0
2021-01-17,madhya pradesh,0.0,0.0,9435.0,500.0
2021-01-18,madhya pradesh,0.0,0.0,15934.0,500.0
2021-01-19,madhya pradesh,0.0,0.0,18409.0,500.0
2021-01-20,madhya pradesh,0.0,0.0,27769.0,500.0
2021-01-21,madhya pradesh,0.0,0.0,38425.0,500.0
2021-01-22,madhya pradesh,0.0,0.0,38425.0,500.0
2021-01-23,madhya pradesh,0.0,0.0,38428.0,500.0
2021-01-24,madhya pradesh,0.0,0.0,38430.0,500.0
2021-01-25,madhya pradesh,0.0,0.0,66875.0,500.0
2021-01-26,madhya pradesh,0.0,0.0,66877.0,500.0
2021-01-27,madhya pradesh,0.0,0.0,131099.0,500.0
2021-01-28,madhya pradesh,0.0,0.0,192628.0,500.0
2021-01-29,madhya pradesh,0.0,0.0,234631.0,500.0
2021-01-30,madhya pradesh,0.0,0.0,284782.0,500.0
2021-01-31,madhya pradesh,0.0,0.0,285481.0,500.0
2021-02-01,madhya pradesh,0.0,0.0,286538.0,500.0
2021-02-02,madhya pradesh,0.0,0.0,286868.0,500.0
2021-02-03,madhya pradesh,0.0,0.0,319623.0,500.0
2021-02-04,madhya pradesh,0.0,0.0,329571.0,500.0
2021-02-05,madhya pradesh,0.0,0.0,331316.0,500.0
2021-02-06,madhya pradesh,0.0,0.0,332832.0,500.0
2021-02-07,madhya pradesh,0.0,0.0,333677.0,500.0
2021-02-08,madhya pradesh,0.0,0.0,369141.0,500.0
2021-02-09,madhya pradesh,0.0,0.0,373504.0,500.0
2021-02-10,madhya pradesh,0.0,0.0,427715.0,500.0
2021-02-11,madhya pradesh,0.0,0.0,482095.0,500.0
2021-02-12,madhya pradesh,0.0,0.0,519589.0,500.0
2021-02-13,madhya pradesh,0.0,0.0,548272.0,500.0
2021-02-14,madhya pradesh,0.0,0.0,548466.0,500.0
2021-02-15,madhya pradesh,0.0,0.0,565952.0,500.0
2021-02-16,madhya pradesh,0.0,0.0,567586.0,500.0
2021-02-17,madhya pradesh,0.0,0.0,587652.0,500.0
2021-02-18,madhya pradesh,0.0,0.0,598319.0,500.0
2021-02-19,madhya pradesh,0.0,0.0,616782.0,500.0
2021-02-20,madhya pradesh,0.0,0.0,631637.0,500.0
2021-02-21,madhya pradesh,0.0,0.0,632248.0,500.0
2021-02-22,madhya pradesh,0.0,0.0,635089.0,500.0
2021-02-23,madhya pradesh,0.0,0.0,636139.0,500.0
2021-02-24,madhya pradesh,0.0,0.0,639425.0,500.0
2021-02-25,madhya pradesh,0.0,0.0,642871.0,500.0
2021-02-26,madhya pradesh,0.0,0.0,644716.0,500.0
2021-02-27,madhya pradesh,0.0,0.0,644716.0,500.0
2021-02-28,madhya pradesh,0.0,0.0,644716.0,500.0
2021-03-01,madhya pradesh,0.0,0.0,644716.0,500.0
2021-03-02,madhya pradesh,0.0,0.0,664726.0,500.0
2021-03-03,madhya pradesh,0.0,0.0,706334.0,500.0
2021-03-04,madhya pradesh,0.0,0.0,754152.0,500.0
2021-03-05,madhya pradesh,0.0,0.0,760376.0,500.0
2021-03-06,madhya pradesh,0.0,0.0,817810.0,500.0
2021-03-07,madhya pradesh,0.0,0.0,819884.0,500.0
2021-03-08,madhya pradesh,0.0,0.0,878269.0,500.0
2021-03-09,madhya pradesh,0.0,0.0,894175.0,500.0
2021-03-10,madhya pradesh,0.0,0.0,982005.0,500.0
2021-03-11,madhya pradesh,0.0,0.0,983629.0,500.0
2021-03-12,madhya pradesh,0.0,0.0,989013.0,500.0
2021-03-13,madhya pradesh,0.0,0.0,1147591.0,500.0
2021-03-14,madhya pradesh,0.0,0.0,1149813.0,500.0
2021-03-15,madhya pradesh,0.0,0.0,1311000.0,500.0
2021-03-16,madhya pradesh,0.0,0.0,1204532.0,500.0
2021-03-17,madhya pradesh,0.0,0.0,1483101.0,500.0
2021-03-18,madhya pradesh,0.0,0.0,1630087.0,500.0
2021-03-19,madhya pradesh,0.0,0.0,1648828.0,500.0
2021-03-20,madhya pradesh,0.0,0.0,1936427.0,500.0
2021-03-21,madhya pradesh,0.0,0.0,1988398.0,500.0
2021-03-22,madhya pradesh,0.0,0.0,2173688.0,500.0
2021-03-23,madhya pradesh,0.0,0.0,2233935.0,500.0
2021-03-24,madhya pradesh,0.0,0.0,2484618.0,500.0
2021-03-25,madhya pradesh,0.0,0.0,2625418.0,500.0
2021-03-26,madhya pradesh,0.0,0.0,2632468.0,500.0
2021-03-27,madhya pradesh,0.0,0.0,2737954.0,500.0
2021-03-28,madhya pradesh,0.0,0.0,2740984.0,500.0
2021-03-29,madhya pradesh,0.0,0.0,2740995.0,500.0
2021-03-30,madhya pradesh,0.0,0.0,2743883.0,500.0
2021-03-31,madhya pradesh,0.0,0.0,2890848.0,500.0
2021-04-01,madhya pradesh,0.0,0.0,3115146.0,500.0
2021-04-02,madhya pradesh,0.0,0.0,3346831.0,500.0
2021-04-03,madhya pradesh,0.0,0.0,3510799.0,500.0
2021-04-04,madhya pradesh,0.0,0.0,3675945.0,500.0
2021-04-05,madhya pradesh,0.0,0.0,3831368.0,500.0
2021-04-06,madhya pradesh,0.0,0.0,3977455.0,500.0
2021-04-07,madhya pradesh,0.0,0.0,4334898.0,500.0
2021-04-08,madhya pradesh,0.0,0.0,4649680.0,500.0
2021-04-09,madhya pradesh,0.0,0.0,4770269.0,500.0
2021-04-10,madhya pradesh,0.0,0.0,4866494.0,500.0
2021-04-11,madhya pradesh,0.0,0.0,5222120.0,500.0
2021-04-12,madhya pradesh,0.0,0.0,5603174.0,500.0
2021-04-13,madhya pradesh,0.0,0.0,5899933.0,500.0
2021-04-14,madhya pradesh,0.0,0.0,6202259.0,500.0
2021-04-15,madhya pradesh,0.0,0.0,6348519.0,500.0
2021-04-16,madhya pradesh,0.0,0.0,6392872.0,500.0
2021-04-17,madhya pradesh,0.0,0.0,6546917.0,500.0
2021-04-18,madhya pradesh,0.0,0.0,6566352.0,500.0
2021-04-19,madhya pradesh,0.0,0.0,6700964.0,500.0
2021-04-20,madhya pradesh,0.0,0.0,6725608.0,500.0
2021-04-21,madhya pradesh,0.0,0.0,6737838.0,500.0
2021-04-22,madhya pradesh,0.0,0.0,6850130.0,500.0
2021-04-23,madhya pradesh,0.0,0.0,6871962.0,500.0
2021-04-24,madhya pradesh,0.0,0.0,6942784.0,500.0
2021-04-25,madhya pradesh,0.0,0.0,6949787.0,500.0
2021-04-26,madhya pradesh,0.0,0.0,6988355.0,500.0
2021-04-27,madhya pradesh,0.0,0.0,6996487.0,500.0
2021-04-28,madhya pradesh,0.0,0.0,7020074.0,500.0
2021-04-29,madhya pradesh,0.0,0.0,7022419.0,500.0
2021-04-30,madhya pradesh,0.0,0.0,7023042.0,500.0
2021-05-01,madhya pradesh,0.0,0.0,7043286.0,500.0
2021-05-02,madhya pradesh,0.0,0.0,7046019.0,500.0
2021-05-03,madhya pradesh,0.0,0.0,7065585.0,500.0
2021-05-04,madhya pradesh,0.0,0.0,7071530.0,500.0
2021-05-05,madhya pradesh,0.0,0.0,7110730.0,500.0
2021-05-06,madhya pradesh,0.0,0.0,7146019.0,500.0
2021-05-07,madhya pradesh,0.0,0.0,7151755.0,500.0
2021-05-08,madhya pradesh,0.0,0.0,7201637.0,500.0
2021-05-09,madhya pradesh,0.0,0.0,7202462.0,500.0
2021-05-10,madhya pradesh,0.0,0.0,7251862.0,500.0
2021-05-11,madhya pradesh,0.0,0.0,7256989.0,500.0
2021-05-12,madhya pradesh,0.0,0.0,7335386.0,500.0
2021-05-13,madhya pradesh,0.0,0.0,7402933.0,500.0
2021-05-14,madhya pradesh,0.0,0.0,7403682.0,500.0
2021-05-15,madhya pradesh,0.0,0.0,7472841.0,500.0
2021-05-16,madhya pradesh,0.0,0.0,7473284.0,500.0
2021-05-17,madhya pradesh,0.0,0.0,7547349.0,500.0
2021-05-18,madhya pradesh,0.0,0.0,7551243.0,500.0
2021-05-19,madhya pradesh,0.0,0.0,7678925.0,500.0
2021-05-20,madhya pradesh,0.0,0.0,7798981.0,500.0
2021-05-21,madhya pradesh,0.0,0.0,7890673.0,500.0
2021-05-22,madhya pradesh,0.0,0.0,8027748.0,500.0
2021-05-23,madhya pradesh,0.0,0.0,8197098.0,500.0
2021-05-24,madhya pradesh,0.0,0.0,8407255.0,500.0
2021-05-25,madhya pradesh,0.0,0.0,8412889.0,500.0
2021-05-26,madhya pradesh,0.0,0.0,8415023.0,500.0
2021-05-27,madhya pradesh,0.0,0.0,8636592.0,500.0
2021-05-28,madhya pradesh,0.0,0.0,8854635.0,500.0
2021-05-29,madhya pradesh,0.0,0.0,9098436.0,500.0
2021-05-30,madhya pradesh,0.0,0.0,9115504.0,500.0
2021-05-31,madhya pradesh,0.0,0.0,9378050.0,500.0
2021-06-01,madhya pradesh,0.0,0.0,9394692.0,500.0
2021-06-02,madhya pradesh,0.0,0.0,9680087.0,500.0
2021-06-03,madhya pradesh,0.0,0.0,10041226.0,500.0
2021-06-04,madhya pradesh,0.0,0.0,10399189.0,500.0
2021-06-05,madhya pradesh,0.0,0.0,10796888.0,500.0
2021-06-06,madhya pradesh,0.0,0.0,10923948.0,500.0
2021-06-07,madhya pradesh,0.0,0.0,11299196.0,500.0
2021-06-08,madhya pradesh,0.0,0.0,11361743.0,500.0
2021-06-09,madhya pradesh,0.0,0.0,11708227.0,500.0
2021-06-10,madhya pradesh,0.0,0.0,11877371.0,500.0
2021-06-11,madhya pradesh,0.0,0.0,11899138.0,500.0
2021-06-12,madhya pradesh,0.0,0.0,11956103.0,500.0
2021-06-13,madhya pradesh,0.0,0.0,11992799.0,500.0
2021-06-14,madhya pradesh,0.0,0.0,12452440.0,500.0
2021-06-15,madhya pradesh,0.0,0.0,12497943.0,500.0
2021-06-16,madhya pradesh,0.0,0.0,12815277.0,500.0
2021-06-17,madhya pradesh,0.0,0.0,12934175.0,500.0
2021-06-18,madhya pradesh,0.0,0.0,12950585.0,500.0
2021-06-19,madhya pradesh,0.0,0.0,12964134.0,500.0
2021-06-20,madhya pradesh,0.0,0.0,12965037.0,500.0
2021-06-21,madhya pradesh,0.0,0.0,14594389.0,500.0
2021-06-22,madhya pradesh,0.0,0.0,14660585.0,500.0
2021-06-23,madhya pradesh,0.0,0.0,15775623.0,500.0
2021-06-24,madhya pradesh,0.0,0.0,16512594.0,500.0
2023-05-05,madhya pradesh,1045387.0,10786.0,0.0,1056673.0
2024-12-31,madhya pradesh,617.0,1.0,0.0,1118.0
2021-01-16,maharashtra,0.0,0.0,5726.0,500.0
2021-01-17,maharashtra,0.0,0.0,6521.0,500.0
2021-01-18,maharashtra,0.0,0.0,6151.0,500.0
2021-01-19,maharashtra,0.0,0.0,13699.0,500.0
2021-01-20,maharashtra,0.0,0.0,23880.0,500.0
2021-01-21,maharashtra,0.0,0.0,24148.0,500.0
2021-01-22,maharashtra,0.0,0.0,44369.0,500.0
2021-01-23,maharashtra,0.0,0.0,69295.0,500.0
2021-01-24,maharashtra,0.0,0.0,70196.0,500.0
2021-01-25,maharashtra,0.0,0.0,107073.0,500.0
2021-01-26,maharashtra,0.0,0.0,107338.0,500.0
2021-01-27,maharashtra,0.0,0.0,150102.0,500.0
2021-01-28,maharashtra,0.0,0.0,189743.0,500.0
2021-01-29,maharashtra,0.0,0.0,225132.0,500.0
2021-01-30,maharashtra,0.0,0.0,233693.0,500.0
2021-01-31,maharashtra,0.0,0.0,234150.0,500.0
2021-02-01,maharashtra,0.0,0.0,275348.0,500.0
2021-02-02,maharashtra,0.0,0.0,284107.0,500.0
2021-02-03,maharashtra,0.0,0.0,318918.0,500.0
2021-02-04,maharashtra,0.0,0.0,352676.0,500.0
2021-02-05,maharashtra,0.0,0.0,397889.0,500.0
2021-02-06,maharashtra,0.0,0.0,436229.0,500.0
2021-02-07,maharashtra,0.0,0.0,436400.0,500.0
2021-02-08,maharashtra,0.0,0.0,475193.0,500.0
2021-02-09,maharashtra,0.0,0.0,503757.0,500.0
